id_resposta_ocorrencia,logradouro,numero_porta,referencia,coordenada_x,coordenada_y,observacao,endereco_informado,valido,id_bairro,bairro_nome,id_tipo_pessoa,id_subarea,subarea_nome,tipo_pessoa_descricao,id_ocupacao_pessoa,ocupacao_pessoa_descricao,id_tipo_frequencia,tipo_frequencia_descricao,ocupacao_drogas,ocupacao_drogas_descricao,id_item_praca,item_praca_descricao,id_tipo_ocorrencia,tipo_ocorrencia_descricao,tipo_ocorrencia_ativo,orgao_responsavel,ocorrencia_informacao,id_orgao_ocorrencia,ocorrencia_orgao_nome,codigo_ocorrencia_orgao
3404,Avenida Pasteur,351,quase no inicio do viaduto,-22.95123364039143,-43.180615140809316,canteiros com muitos arbustos e arvores para poda,FALSE,TRUE,20,Botafogo,,20,Rio Sul,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
965,Rua Paula Freitas,,ENTRE ATLANTICA E NOSSA SRA,-22.969328914791085,-43.1818163394928,,FALSE,,24,Copacabana,,3,Av Atlântica - Av Barata Ribeiro,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
3330,Rua Real Grandeza,S/N,TODO O TRECHO,-22.95422275327817,-43.19296183783684,,TRUE,TRUE,20,Botafogo,,15,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
948,Avenida Atlântica,,ENTRE RODOLFO DANTAS E PRADO JR (MEIO DA PISTA),-22.96614208973586,-43.17590992271677,,FALSE,,24,Copacabana,,3,Av Atlântica - Av Barata Ribeiro,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
3249,Praça Joia Valansi,32,,-22.945054242096056,-43.183753258035075,,FALSE,TRUE,20,Botafogo,,17,Praia de Botafogo - Rua Marquês de Abrantes,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
914,Avenida Melo Matos,20,,-22.92095943984006,-43.2206588407262,,FALSE,TRUE,33,Tijuca,,11,Estações São Francisco Xavier - Afonso Pena,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
2764,Rua Haddock Lobo,58,,-22.921434672032625,-43.21848253952044,Vegetação baixa e possui um recuo muito grande no final do trecho,FALSE,TRUE,35,Maracanã,,11,Estações São Francisco Xavier - Afonso Pena,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
2747,Rua São Francisco Xavier,581,,-22.91190810798497,-43.23711427753911,,FALSE,TRUE,35,Maracanã,,8,Estação Maracanã - UERJ,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
906,Rua Delgado de Carvalho,70,,-22.923833483768973,-43.219571459774464,,FALSE,TRUE,33,Tijuca,,11,Estações São Francisco Xavier - Afonso Pena,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1291,Rua São Francisco Xavier,394,N° 392 ao n° 372,-22.91491685082578,-43.23270939497035,"03 árvores do lado esquerdo 
11 árvores do lado direito",FALSE,TRUE,35,Maracanã,,8,Estação Maracanã - UERJ,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
3004,Rua São Francisco Xavier,104,Entre rua Mariz e Barros até Praça Carlos Paolera,-22.919268909499696,-43.22344966547524,20 árvores apresentando necessidade de poda,FALSE,TRUE,33,Tijuca,,11,Estações São Francisco Xavier - Afonso Pena,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
2660,Rua São Francisco Xavier,S/N,Entre rua Radialista Waldir Amaral até av. Rei Pelé,-22.910970450211348,-43.23754016306552,82 árvores apresentando necessidade de poda,TRUE,TRUE,35,Maracanã,,8,Estação Maracanã - UERJ,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
2999,Rua São Francisco Xavier,478,Rua Radialista Waldir Amaral até av. Prof. Manoel de Abreu,-22.913268472142153,-43.2351304187801,12 árvores apresentando necessidade de poda,FALSE,TRUE,35,Maracanã,,8,Estação Maracanã - UERJ,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
2993,Avenida Francisco Bicalho,15,Entre Av. Pedro II até rua Idalina Senra,-22.902679126669824,-43.210414247236656,Aproximadamente 80 árvores apresentando necessidade de poda,FALSE,TRUE,3,Santo Cristo,,21,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
2666,Rua Mariz e Barros,1000/1004,Entre rua Lúcio de Mendonça e rua São Francisco Xavier,-22.917054051935267,-43.22332098584879,18 árvores apresentando necessidade de poda,FALSE,TRUE,33,Tijuca,,,,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
2997,Avenida Maracanã,1531,Descida do viaduto Oduvaldo Cozzi até a rua Prof. Eurico Rabelo,-22.914274401996213,-43.22842799145564,52 árvores apresentando necessidade de poda,FALSE,TRUE,33,Tijuca,,8,Estação Maracanã - UERJ,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1103,Rua São Francisco Xavier,S/N,Lado oposto ao Supermarket,-22.909103786066385,-43.23857271487849,Poda de três vegetais,FALSE,TRUE,36,Vila Isabel,,8,Estação Maracanã - UERJ,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
3006,Avenida Francisco Bicalho,S/N,Entre rua Francisco Eugênio ao ponto de ônibus em frente a Estação Leopoldina,-22.907116830774463,-43.21012578698973,30 árvores apresentando necessidade de poda,TRUE,TRUE,32,Praça da Bandeira,,21,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
2676,Avenida Presidente Vargas,2700,Centro de Manutenção Metrô Rio e Av. Francisco Bicalho,-22.9077904,-43.2014928,40 árvores apresentando necessidade de poda,FALSE,TRUE,8,Cidade Nova,,,,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
2995,Avenida Francisco Bicalho,2042,Entre rua Idalina até av. Francisco Bicalho (IML),-22.90447198268954,-43.21028958248847,Aproximadamente 40 árvores apresentando necessidade de poda,FALSE,TRUE,10,Imperial de São Cristovão,,21,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
2674,Rua Afonso Cavalcanti,455,Entre rua Pinto de Azevedo até a creche,-22.9105484362514,-43.20499521734002,10 árvores apresentando necessidade de poda,FALSE,TRUE,8,Cidade Nova,,21,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
2006,Rua Carolina Machado,512,,-22.875079629681732,-43.339273535838466,,FALSE,,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1809,Rua Carolina Machado,1044,Estação de trem,-22.86873936787114,-43.35025525812784,,TRUE,,88,Oswaldo Cruz,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,TRUE,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
